Seed,N,Subset_Key,Split_Number,Repeat,Fold,Train_Size,Validation_Size,Train_Class_0,Train_Class_1,Validation_Class_0,Validation_Class_1,Fold_SHA256
4539,64,S4539_N64,13,4,1,48,16,24,24,8,8,6c0404413daacd31d9c400bb9688736e495604ab5429d907701998236b8c8233
4539,64,S4539_N64,14,4,2,48,16,24,24,8,8,60b77313edcb92e852617938abca708d1e9dd629dd5df1921df4acd1bc49ea3c
4539,64,S4539_N64,15,4,3,48,16,24,24,8,8,6309e74d0c8155f1b21ca570c8b2c952d36d4761ac827553078ca4b4ffa7ff4c
4539,64,S4539_N64,16,4,4,48,16,24,24,8,8,94bd763d602bdabdddd9f3a29e49d2e2f261c370a984d99514bebe45258d75e9
4539,64,S4539_N64,17,5,1,48,16,24,24,8,8,ebaff06ddcac8d223fa83c8269f4a7c934e0a3a0e72c99ba9eb36ad5d998c27e
4539,64,S4539_N64,18,5,2,48,16,24,24,8,8,16d722001b0e3282b3af6642b0e59b0315996cbd59390847d6392baf61c36c0e
4539,64,S4539_N64,19,5,3,48,16,24,24,8,8,a029c5c08def1885dc8bda3cd9a05a226788da11f5715f351f07f1265002e0e1
4539,64,S4539_N64,20,5,4,48,16,24,24,8,8,9a9704ca8a94c9c9dfa5572ad4d47d6d6f6727f4a2a658fa4d8c91bad256c2a0
4540,16,S4540_N16,1,1,1,12,4,6,6,2,2,1b52514492099e9693fab866ce24d386c18ede397c40475e9f3aad9bef6da3c6
4540,16,S4540_N16,2,1,2,12,4,6,6,2,2,f3731199dcc3a0a29f684ff16f0b43992407d857f5b8baaba7b169e08f83f8e8
4540,16,S4540_N16,3,1,3,12,4,6,6,2,2,84d4532d1f05ccee3848b292466c8897d709911faf642e781a0ed494235fc66e
4540,16,S4540_N16,4,1,4,12,4,6,6,2,2,98698428675b79b58dee9f03a920f005b849ba7659c70786935434fe531252c6
4540,16,S4540_N16,5,2,1,12,4,6,6,2,2,810f25cf09ff83031cdb85c5d5af6911030bb5372e0de85fcbf3b42052342509
4540,16,S4540_N16,6,2,2,12,4,6,6,2,2,5ad06e60e502f6b5d09aef4408b1e14bd2b9b1160a3c7fe240a286973ee2dfda
4540,16,S4540_N16,7,2,3,12,4,6,6,2,2,f8827be63d352802677c929b47dd5d89d4aeccbd0f73ac691d142f186d7bee1d
4540,16,S4540_N16,8,2,4,12,4,6,6,2,2,a58e2831a9b99f3b749cd14d07c5bf59a5535baeba7f2fa9c8e4d581d2adf65b
4540,16,S4540_N16,9,3,1,12,4,6,6,2,2,eabfbb30dd175a5b27ba921b7ca2c2da9ac86a81076707d1b1f1e724a3872e56
4540,16,S4540_N16,10,3,2,12,4,6,6,2,2,db04ebf85a6e925295873e8f8ce25af96dc08e228ed76650e2c715d0b1642829
4540,16,S4540_N16,11,3,3,12,4,6,6,2,2,52213fcc4a72e5a1709076bddfa6e968668c06a7ad3e485e2d4862d3e47e04f1
4540,16,S4540_N16,12,3,4,12,4,6,6,2,2,a3c2eeeea539a1fb8e4e9463f2153309619f6d2979fdda4b9cd2d7c73b837d82
4540,16,S4540_N16,13,4,1,12,4,6,6,2,2,27ab7dd19b4813967158c1223ee070341f6eadb0dd5fdadcd65e387918bb503f
4540,16,S4540_N16,14,4,2,12,4,6,6,2,2,8cdf35c9125d9004dbf532002adb608506708f96eb2da64421de38cf2704df6f
4540,16,S4540_N16,15,4,3,12,4,6,6,2,2,1340eb1fdf2a6613c5d337a16ddc97fe1244968a00c3b8cf5f99e94bf72c96f9
4540,16,S4540_N16,16,4,4,12,4,6,6,2,2,0ac21b330f0af7e55617c4938ecc5fa03b6b1fd964ab761bb82c515c480910a6
4540,16,S4540_N16,17,5,1,12,4,6,6,2,2,4740f959e37ec6aaaf6ae6982efb7a60d13ce960389c07c2483c7e4bf3121db7
4540,16,S4540_N16,18,5,2,12,4,6,6,2,2,a0fc79c939a537a76bf7298594703c4c3c3a494e840727157b664d9e09a3dbb8
4540,16,S4540_N16,19,5,3,12,4,6,6,2,2,a08eab990968c06beea5ebd338e04f1262cde96ef8d33daec6f7e4a32ae0cd2d
4540,16,S4540_N16,20,5,4,12,4,6,6,2,2,a078e5b5a70690eadd07e714c82a0aebe24259c25b31b7b4eb7c865bbe4c57aa
4540,32,S4540_N32,1,1,1,24,8,12,12,4,4,2cde3d1d27d66a7890a2b73faf73ef9afcb53e5f1b89952bbbd763ba4a630b8d
4540,32,S4540_N32,2,1,2,24,8,12,12,4,4,19d264de03c15d1864d397d5c724396b0de2e9f9888b1a2ceebe84a129474445
4540,32,S4540_N32,3,1,3,24,8,12,12,4,4,1fa7eacb3c6c4cafd8897614b34a4d4e02acdc366a6aec83e35513429e1f15d0
4540,32,S4540_N32,4,1,4,24,8,12,12,4,4,69d2291ede9ec424a0438f6eca71f0fa8bcbf2b217f955a2c43d46abfdf4f0ed
4540,32,S4540_N32,5,2,1,24,8,12,12,4,4,a04c93c4093b34ef80e9c99c927cfd2f62cc922085ad46ed3e603e02ac7422a9
4540,32,S4540_N32,6,2,2,24,8,12,12,4,4,b152c4e97f6de1f606d58912f4a5b7d6386c16b12a18dfd19de6b46f1aa808d1
4540,32,S4540_N32,7,2,3,24,8,12,12,4,4,7a64b76cf8cfc942ae71b82c39c861e30265359d7e578cf2bc9f3275043da97d
4540,32,S4540_N32,8,2,4,24,8,12,12,4,4,09729e51fbdfe61581ded95b32b5074f708ee7cd2e001206982eb43286b60d2a
4540,32,S4540_N32,9,3,1,24,8,12,12,4,4,8961239cb93315dbdfe9b3644d35afa5516be4513aca3e624d8ca2a46bf43b3f
4540,32,S4540_N32,10,3,2,24,8,12,12,4,4,4ec7cb85cbfa19b24378403e8722ef059249ae490941ec1a98485046472acaba
4540,32,S4540_N32,11,3,3,24,8,12,12,4,4,81a591cb17b66437960d4594bdf78dfbd03de504dec0bb57a2ca4fbf4bfb74dc
4540,32,S4540_N32,12,3,4,24,8,12,12,4,4,a263e2b948159f77cdf851418e1dc800f33a47dd555ec2adac3abe4db9719f5c
4540,32,S4540_N32,13,4,1,24,8,12,12,4,4,451447b11196ed314c52efc7db291b33c59bc9ff7cf21f28f91ee9f184b299eb
4540,32,S4540_N32,14,4,2,24,8,12,12,4,4,84aee00c6cddae8242ea95bf37b81aa103bf62b93403b4c83b5bb29383489844
4540,32,S4540_N32,15,4,3,24,8,12,12,4,4,522015782b56635187dcb9eaad2214434b2178151da28ca1d64ebca4019a665d
4540,32,S4540_N32,16,4,4,24,8,12,12,4,4,7b7a5e67185e959d0baa5706da29d4dde7e2fdbd9c48785ce1bc2af3c9e2518d
4540,32,S4540_N32,17,5,1,24,8,12,12,4,4,1f9456a54ebf38b68ebb9f7cd50cc008b25eee710c2f8cd2e58b99b1f6667703
4540,32,S4540_N32,18,5,2,24,8,12,12,4,4,bf286b06e35c786842eb75158aa860ede78af9ef57554b6410c513a016a21e48
4540,32,S4540_N32,19,5,3,24,8,12,12,4,4,adfedc39fff134cebec9ad36208597b884630e58de6fcb51eaea612d570a8330
4540,32,S4540_N32,20,5,4,24,8,12,12,4,4,6df8a8c9e89090da5a908f53bc43cc7aa0b35562af37e17a6bb0b7dbbf1b3a70
4540,64,S4540_N64,1,1,1,48,16,24,24,8,8,604b5a21676282700054b0da26a7457c7bc95bab384bd0b52c2157c1d72568cf
4540,64,S4540_N64,2,1,2,48,16,24,24,8,8,661ceb636d51cfb6cd571c7617901914ee43b3bf9d7e32766143931f8943c42a
4540,64,S4540_N64,3,1,3,48,16,24,24,8,8,f30c1777a3d4eb05af6df4d6b12b188ed42889374878afce1b600849dfa951a3
4540,64,S4540_N64,4,1,4,48,16,24,24,8,8,876cbdebfe488a1d01e6fa5de53c2fbfc86a1715e8e95c47f18068febd17f669
4540,64,S4540_N64,5,2,1,48,16,24,24,8,8,923f1d7a27e0c385a5d6c4ac81f4cc37c8bc31795ac5b2e569fed949480f6ba7
4540,64,S4540_N64,6,2,2,48,16,24,24,8,8,262ae37a045fa9052cd6c7e04c1476d00a9e4c0e46bd0e702669f0030f1e74ab
4540,64,S4540_N64,7,2,3,48,16,24,24,8,8,0d5e56850a2a1aa189e0e840975b6347885bca94a453b1cf71609a9f4befae68
4540,64,S4540_N64,8,2,4,48,16,24,24,8,8,81dad920abe470157bc985fa0657dba59640cadf359aa37835e98b4ba06e10eb
4540,64,S4540_N64,9,3,1,48,16,24,24,8,8,68e1d9f5493faa3ce61c46298fdfaf9137c1a861a998aac22c5c52b7999b7ac1
4540,64,S4540_N64,10,3,2,48,16,24,24,8,8,67636e6f1e885ffdc23c31019188320662ca995995fc88193e56adae9cd50b32
4540,64,S4540_N64,11,3,3,48,16,24,24,8,8,bec5d9d123fdb2dbae2a120664488fbde4c6c60f83aaf2d80294b246b14a4118
4540,64,S4540_N64,12,3,4,48,16,24,24,8,8,720c88344630b0de39c3aa0128e6ad147bd0c02e31c17b46dd61916f5a801200
4540,64,S4540_N64,13,4,1,48,16,24,24,8,8,351e63a5af6598448caf59a93df9aeb97c135fe532fddb0fbcc104209729d9f6
4540,64,S4540_N64,14,4,2,48,16,24,24,8,8,d49e6bebe4dc3d425e13b4f0e2a7a679a50d2a9b8e68dacd26f6aa5b11d720a4
4540,64,S4540_N64,15,4,3,48,16,24,24,8,8,6df4839440db879d3989b304d3abb82442326fab444eb7d78485a10d75154cd6
4540,64,S4540_N64,16,4,4,48,16,24,24,8,8,bde3ca0bc25b3b341cf788506e899346312738b741a1479089906c65ee17bc62
4540,64,S4540_N64,17,5,1,48,16,24,24,8,8,bf66f5cf5d7e05c95369a27d1ed6fa10b365942e4507f92dc5c2ed93e7218d50
4540,64,S4540_N64,18,5,2,48,16,24,24,8,8,2ffc28fba972703f94b643249e31e680d59eb9072940dd237f799e859ccdaa08
4540,64,S4540_N64,19,5,3,48,16,24,24,8,8,0d2f173b9fcb0f10c6f5179a2d94f2cf1acffad1c84de1394bdd6054dd64669c
4540,64,S4540_N64,20,5,4,48,16,24,24,8,8,2affba0b95c85a855ff7b26f95d671ec037c248cdbd8e77e3d666cf02e3ee8a4
4541,16,S4541_N16,1,1,1,12,4,6,6,2,2,1ad1d851c3a49b24b746756cc6bdb368528f48796b21c9e937b5dffdc054bd3e
4541,16,S4541_N16,2,1,2,12,4,6,6,2,2,7688695ebf390692fb438a55176ee15107829a2e4a725b3fec24487afba10a52
4541,16,S4541_N16,3,1,3,12,4,6,6,2,2,bcad10666184b353c13cdf64f43612a1fd4b4db4b44039a5cd923e1928faa13e
4541,16,S4541_N16,4,1,4,12,4,6,6,2,2,e9f9b30e6c38cf006e3921d2e1370787eaf72a7fc82cf3fbe93b20f67c0124d8
4541,16,S4541_N16,5,2,1,12,4,6,6,2,2,9d95ebfcbd66dd8d249800c278694a800c2b2e7a42c001bba2a0fa160ac5337a
4541,16,S4541_N16,6,2,2,12,4,6,6,2,2,93e5986c475d177ccaf91c6b7bba44e3ae18b0ccea0769e094e516920ea4aae7
4541,16,S4541_N16,7,2,3,12,4,6,6,2,2,fab8c545265a439a867ed66ec3e738c229e60e6bcf28cb22b06c13b14183ed4d
4541,16,S4541_N16,8,2,4,12,4,6,6,2,2,6f65245d3bcd91614ca623f093defb5da861ef45001f38a8d83b99f1eb7f177c
4541,16,S4541_N16,9,3,1,12,4,6,6,2,2,a6709af813858ff44f7915f22fb34d347962d38605d138acbf1d7ab904e2b115
4541,16,S4541_N16,10,3,2,12,4,6,6,2,2,1a55d149997621987bfd1e4add61cc22fde6fdc590b9515ddb8d48916c356c94
4541,16,S4541_N16,11,3,3,12,4,6,6,2,2,2e63211b61c0678a077591dcab6816068d11381e3f29e2b330d5f5eadba3af37
4541,16,S4541_N16,12,3,4,12,4,6,6,2,2,ff757ef8f2bbba0009672231f0e6cc6e6ff4e35a87b3324a6489e4d872a691f2
4541,16,S4541_N16,13,4,1,12,4,6,6,2,2,4eb84aa7d7ab30eb32f4ae44a6d515cceef4f478e7d6dd60f417f1ecb00d0cd0
4541,16,S4541_N16,14,4,2,12,4,6,6,2,2,685279ee7ba8c0fd416cc4e7859bb035953a792a4ac05dd9894ea04fbf5fb386
4541,16,S4541_N16,15,4,3,12,4,6,6,2,2,e32f4fd34e3cfc658d07ba61e09710c9eca378495e3261ff0909823a7b444054
4541,16,S4541_N16,16,4,4,12,4,6,6,2,2,fae4a0c6a51d57ef1fb68eb7f332e5df00838262e7e29b0e006890792dddf1d8
4541,16,S4541_N16,17,5,1,12,4,6,6,2,2,bc118364d4b6726581bb3308cd0ccff39be0c4c62586067dbfe3ed31b665a1ed
4541,16,S4541_N16,18,5,2,12,4,6,6,2,2,c14ad34bd9274c903fc7cfc4ceaddd466ae17e5dc0e4593226e0e3fbdd79faed
4541,16,S4541_N16,19,5,3,12,4,6,6,2,2,f18b6b6ed84eec5bbf6d9a6fc110cdeebf7d6c6a02237ca5223d5411f8b1c3ac
4541,16,S4541_N16,20,5,4,12,4,6,6,2,2,26044854d2614506604779a6e25ba782282dccba6a061702949a471acba183f2
4541,32,S4541_N32,1,1,1,24,8,12,12,4,4,fd857760be4646846cf9ae90328945a64bde43ef72cd2be1831add47b53bace3
4541,32,S4541_N32,2,1,2,24,8,12,12,4,4,6851508a01ea4baf4af2223db59696d4c41ab2eae175f78870e9c061ddfdb67a
4541,32,S4541_N32,3,1,3,24,8,12,12,4,4,5f04bc7f38beae920064a7dc5a3d5e9cc97e9e9ae446ee6ed34aa2d0e69ceef7
4541,32,S4541_N32,4,1,4,24,8,12,12,4,4,43d813f1c89f719a55fd9418d40bdd2b5661e04323d3eea1f32f310a31184359
4541,32,S4541_N32,5,2,1,24,8,12,12,4,4,3cc7148efa74e4f8436432a39f7352a0e7741ba6b5463217ddfb3258a40790a9
4541,32,S4541_N32,6,2,2,24,8,12,12,4,4,5b77637a75ef2578b4a42e9e0523ffbdebf0a11e3e262cc1a72bbb8dcde41107
4541,32,S4541_N32,7,2,3,24,8,12,12,4,4,34dd7bd058bda37ec0c242148004612317bc74380af4329d4c73008b9b2bf096
4541,32,S4541_N32,8,2,4,24,8,12,12,4,4,8580432c78bfb0fbd03de1eb6735e6247cba604a9c46c67d8e36547a680ed250
4541,32,S4541_N32,9,3,1,24,8,12,12,4,4,e7132eed7d32d15d7e4c6c63bebeb3355a2b19411a3885bfc52ab4dcd5b64eb6
4541,32,S4541_N32,10,3,2,24,8,12,12,4,4,46e92972f4245ba50b9c6f0a4bcb624041cceab25d695947051f4d39441cdbd2
4541,32,S4541_N32,11,3,3,24,8,12,12,4,4,d5a16e0370920bc8e4ab73a2d924d687d37ee3ca19b7af177550cb7a6043b147
4541,32,S4541_N32,12,3,4,24,8,12,12,4,4,0424d6504426ef749a67c30d2200a429667ffae16814bba29a54dc0b68f55a5c
4541,32,S4541_N32,13,4,1,24,8,12,12,4,4,790251858e48004e67be7313eec2bb057df7aef7ad3e4ffcb5be515f682c6843
4541,32,S4541_N32,14,4,2,24,8,12,12,4,4,9263304cda0418406d4e82686f015d9a669c0add14b26c2bac3e782fb29bc6c6
4541,32,S4541_N32,15,4,3,24,8,12,12,4,4,f6c7ef538d461684f6e3f8b771ad9cadf7f2f0250f33d8139b3dbdc20103e9a9
4541,32,S4541_N32,16,4,4,24,8,12,12,4,4,75e65b1969e8cc5fffb7440597fbe4a8ed199607565ee57ce8f05a9b470dc9aa
4541,32,S4541_N32,17,5,1,24,8,12,12,4,4,8716d14455140cd0e9ce5f99784c1c2e4e5ac0d4fd33e7719a150916e9502c9e
4541,32,S4541_N32,18,5,2,24,8,12,12,4,4,5cbc0555a1b8fe53422e68de69ef6d355491045e5453430bccc62da31b62ed91
4541,32,S4541_N32,19,5,3,24,8,12,12,4,4,29c8f28605c4775cc011654d319d3ff120109c9d4740902f9c9429ccb2d74f28
4541,32,S4541_N32,20,5,4,24,8,12,12,4,4,91b5092db901588a3c81c5f19574aaded9366b6b29a944597d530a6a478ad519
4541,64,S4541_N64,1,1,1,48,16,24,24,8,8,3f35a411569a2ac7a4c2b5125eb6db6d6ab9eeb85cbbfa96a11bb6a56cec081a
4541,64,S4541_N64,2,1,2,48,16,24,24,8,8,336188f119d28d0ecd9f7a6f5ac5e80fa3a6e76c74d1efea6389e73314bad204
4541,64,S4541_N64,3,1,3,48,16,24,24,8,8,6ca7387d952980b4e88b9ad195019b0b5dac7baf60149a9283dde6060d6781e0
4541,64,S4541_N64,4,1,4,48,16,24,24,8,8,744bf1b5371c1d33673a36899f533a00d4c9f7f1ae073597b87bc51924fd400e
4541,64,S4541_N64,5,2,1,48,16,24,24,8,8,b9a97a62b7bad8eb4570da56300676612b4c35767acd7ba767dd8ee50818b5c9
4541,64,S4541_N64,6,2,2,48,16,24,24,8,8,93b69449104f024fcd2cf09f85621ea71e2264b6c05ade32db39d4bee4082f22
4541,64,S4541_N64,7,2,3,48,16,24,24,8,8,9b7d6d93ef397c9595aecc5df7894bbc6b4961927eaa5cfc7ebec74eb4177ff0
4541,64,S4541_N64,8,2,4,48,16,24,24,8,8,8369fed4d3f851db3afc6a71d82fd248fc36bacca5f4cc1c132a99f3fe0f2778
4541,64,S4541_N64,9,3,1,48,16,24,24,8,8,d901244a73de323632fcee0e24da1345712442bd6961042ea90c70f81706279d
4541,64,S4541_N64,10,3,2,48,16,24,24,8,8,26839d749786d52b353de33082330420607af7c9066c5360217cbfb6c475cd81
4541,64,S4541_N64,11,3,3,48,16,24,24,8,8,c3f48ac055a44ccdf14105bb679a7e4b12c62f50b4a8729c7bd4d2a11f6647cc
4541,64,S4541_N64,12,3,4,48,16,24,24,8,8,0402d1b77c4c290b6a1177156b9b8344dc3ef4c3c01c312f70480be5e149995e
4541,64,S4541_N64,13,4,1,48,16,24,24,8,8,63175da29746ac2b99488838872092c69a46d50018c0c0bc245a39e00a3d437d
4541,64,S4541_N64,14,4,2,48,16,24,24,8,8,9a93b8794e95faeaef284307c2e481514f39ef409fee574f6ab7fb788f97f514
4541,64,S4541_N64,15,4,3,48,16,24,24,8,8,4edcaa9048f4b0219dacf7cb4359942690d0b7de938de2a93624583b84e89963
4541,64,S4541_N64,16,4,4,48,16,24,24,8,8,438c9aaa9f3336bab532e2c33fa545e8c18fae8b9e881bf5f71c40108497232e
4541,64,S4541_N64,17,5,1,48,16,24,24,8,8,e6ffe16a6f882426c783eca7935aaa135a9971100b9c51ffbf86bbf0ba968416
4541,64,S4541_N64,18,5,2,48,16,24,24,8,8,8dcdb28fa38fe36d5a484ad9e9286180f3dbca6f7897d0ba92ada9edd0749f70
4541,64,S4541_N64,19,5,3,48,16,24,24,8,8,9a92d75268e987ba0aa611bfb6ac8dc9ffc086e60e64489e2fb0f6e3836b9367
4541,64,S4541_N64,20,5,4,48,16,24,24,8,8,c67b29149944665864d24eb0bc2fe1a480da739c754a6635455ce1ee0525d944
4542,16,S4542_N16,1,1,1,12,4,6,6,2,2,7bb6d162360de21f444e3441095f6aec362b78a63a14b1c848f4b0df196eab15
4542,16,S4542_N16,2,1,2,12,4,6,6,2,2,4c084aa42b2fe02db2ac01af1f87df85dd4d1ea1df452c4d18254f89ecc687a6
4542,16,S4542_N16,3,1,3,12,4,6,6,2,2,7db5f4a9f3e40a6317a8a27e1e262d6d27750b2d6ebba8cfdcef98a699a2f211
4542,16,S4542_N16,4,1,4,12,4,6,6,2,2,7751bd7ea6b9e14d9fbf3795ffeb33dac27343daffe019fb2348743294c02d3c
4542,16,S4542_N16,5,2,1,12,4,6,6,2,2,67e76b9ff2145d0f67d0cbbcd06c7c73e6cc35830535208a9536bf895ba99b53
4542,16,S4542_N16,6,2,2,12,4,6,6,2,2,7441574c1863eee51fc96d1c67191847704e82a3bcb7f6657692fbd3d2d27cbb
4542,16,S4542_N16,7,2,3,12,4,6,6,2,2,aa25b086369d4c5a8e2d21d82cbb76ef6fc748b751ab11ead68a03879ede3831
4542,16,S4542_N16,8,2,4,12,4,6,6,2,2,d20434b6ed1001e5d45be6a85b17e8c07ab71be27f1d1cf5dabfcda5b9325456
4542,16,S4542_N16,9,3,1,12,4,6,6,2,2,fc35b1dab83fcb76950005f55b1d8d75446b7265cb512a10d0e8ef4c2eaa43bc
4542,16,S4542_N16,10,3,2,12,4,6,6,2,2,1436f3855dbc70d618f2c965a37ddcdb418303177178a8e923a5e6d914ab41ba
4542,16,S4542_N16,11,3,3,12,4,6,6,2,2,8991687760a48177d550aa1d93394feb6a71acc1696ec125a0081b5db5fa9c80
4542,16,S4542_N16,12,3,4,12,4,6,6,2,2,85a4cd3b52b860aabc59bc07aaf323a7e26d85bba2aba6b04af390ba571b7d58
4542,16,S4542_N16,13,4,1,12,4,6,6,2,2,f024fc2605743279425c5097687c509546f0ac03a7330267128570bd8a8a8b00
4542,16,S4542_N16,14,4,2,12,4,6,6,2,2,a25d8937c9ce25e2bfbf4cf29377215dcac36119631cef47ace39217126cc949
4542,16,S4542_N16,15,4,3,12,4,6,6,2,2,2164648a46e0ca9229024b9ee98a2e84e9e013d6c0453629e6f50bafa486cbf5
4542,16,S4542_N16,16,4,4,12,4,6,6,2,2,804ee1099ab2b566f0e3b7f1524cff7be7ec5f766bab72a48464e1378a70c6ff
4542,16,S4542_N16,17,5,1,12,4,6,6,2,2,19fac7314f5bd18cb99fb91fa7a42b378780d4e0fb1dfb1c864eff7ee6eb97b2
4542,16,S4542_N16,18,5,2,12,4,6,6,2,2,6884a3373ff297fddca30a73d240f6f8670374b817207be1fa370513fd8c43ff
4542,16,S4542_N16,19,5,3,12,4,6,6,2,2,66790baf7419165f2bb41403a0fe0eb4fa27e55df7f7480daf892f8bf144b48a
4542,16,S4542_N16,20,5,4,12,4,6,6,2,2,117b492083f030fd70ef01b13bf8e69d1647c06de2f79fcf383bc97e1f4a27b4
4542,32,S4542_N32,1,1,1,24,8,12,12,4,4,598705ea385af43397472d8de7559b27643160072e3c0c28f3ff0b106503f7ae
4542,32,S4542_N32,2,1,2,24,8,12,12,4,4,46b05bbebb8983e459d9db6277cf8463ecd7e09b0a6f6e72fd11a1f575fe76ca
4542,32,S4542_N32,3,1,3,24,8,12,12,4,4,b1f9d20a8fafbb223f6381626206287e9dc63b996ada3881c92c65c1c33a6260
4542,32,S4542_N32,4,1,4,24,8,12,12,4,4,9ae98f49801550b3f63a5425a1e1a13df7410f340809c97ab09872021508e211
4542,32,S4542_N32,5,2,1,24,8,12,12,4,4,9e279b1f8085d629aca23b86277e3acd6bf0d858784b9dec6e2ec9a83e4f29e9
4542,32,S4542_N32,6,2,2,24,8,12,12,4,4,1d726b934c505e75cb46adf1ba7a05ec1c05796f3aec7b155a7d639c4c03bf6f
4542,32,S4542_N32,7,2,3,24,8,12,12,4,4,ec5ff02c72aceae055228e3a0e5f32d55ca40e4d7141c3752d10d25fbd73b5df
4542,32,S4542_N32,8,2,4,24,8,12,12,4,4,619c95604d02c5555f8cd9277537d193ba423147211490d47106b2962185f21f
4542,32,S4542_N32,9,3,1,24,8,12,12,4,4,7cbb1f0fe5bb6470536bfedf2509b27460cc138e9a482407d5912c9c7b7e0be5
4542,32,S4542_N32,10,3,2,24,8,12,12,4,4,130d403743f22aa33bae2f903075c7e4a53fadb95f6a940a81be48b8dff0e714
4542,32,S4542_N32,11,3,3,24,8,12,12,4,4,03669fe9ffc342f62a3a8cfe537c5ca0154f5db8d08e8f7d658777c39a26514b
4542,32,S4542_N32,12,3,4,24,8,12,12,4,4,c097ccc4c6b980d8ab4ba27cb49c3a53d32aedfab690a59068f3aba171716867
4542,32,S4542_N32,13,4,1,24,8,12,12,4,4,bee4e886143cc51ccf28656e7626cf12e7d558e20384f0ada5f8d2cc9228d0f8
4542,32,S4542_N32,14,4,2,24,8,12,12,4,4,e806ee550a125009bfed7b58a6076417fc9a9878975ece5a6c817a636881bc5e
4542,32,S4542_N32,15,4,3,24,8,12,12,4,4,be476d0a5edcfa474825cf798129b4dad501dee3691b692842e7ff46b7422662
4542,32,S4542_N32,16,4,4,24,8,12,12,4,4,ab19eee11aca9f2a9d7d1762b524ed108a76e8b9e707eaa58ccf87324de36cba
4542,32,S4542_N32,17,5,1,24,8,12,12,4,4,3df87c348de8aa93250a04971954cb07eb99cea12b64f02d92760371417881ba
4542,32,S4542_N32,18,5,2,24,8,12,12,4,4,c43c2149a66d8ddbedbfcc52f2cb4167e2681413565934c4bc051b5f3d389a93
4542,32,S4542_N32,19,5,3,24,8,12,12,4,4,44a087a226283facb07a46fe98ac47a1a56d8d8037a347a4e8b84dd4eab4c59f
4542,32,S4542_N32,20,5,4,24,8,12,12,4,4,7bd7ea8924b99e1e3389c99331aeabbd274fbb9bf21aac0db2a0cee72bfa9e03
4542,64,S4542_N64,1,1,1,48,16,24,24,8,8,d7ded1fa0aa75a223326e097534f53416bc4236feaf08b714793b00997da239b
4542,64,S4542_N64,2,1,2,48,16,24,24,8,8,f2324bda5d7aec1706a319e77f216a6e3520864274ac6a19019f70718ead5a9c
4542,64,S4542_N64,3,1,3,48,16,24,24,8,8,61fb7e93c9d77210afca1743723f5fa43e713dcc2522939edb96560a22bde9e3
4542,64,S4542_N64,4,1,4,48,16,24,24,8,8,54f86ab45479c8952e533cc6f5044d7e9a6042dee71a49e7ff854af90c165b3f
4542,64,S4542_N64,5,2,1,48,16,24,24,8,8,46cbc6ecb72930a6794c53e6c2dd53824d32499694d47aa06b28fdc14b089d2d
4542,64,S4542_N64,6,2,2,48,16,24,24,8,8,98e40048789242b1805798baea30903fe4971b7107c9784c27fa8ce97900f9c6
4542,64,S4542_N64,7,2,3,48,16,24,24,8,8,f7383b47596c63517f14234ae881f2a8ba9072921150b6df8e74530caa050930
4542,64,S4542_N64,8,2,4,48,16,24,24,8,8,e41ca66b43c888d435ead785377373c3b393b5a683d87c9082780771184aea11
4542,64,S4542_N64,9,3,1,48,16,24,24,8,8,8f6d536f7920a3b6e8146400f8b8dcd640cdc607b89bc12fa5eb4c98f4a4c3d3
4542,64,S4542_N64,10,3,2,48,16,24,24,8,8,8d1471c4fdc9e94acf7eb452c2111c683caae1c8312f0cd5a49411d40d3f058b
4542,64,S4542_N64,11,3,3,48,16,24,24,8,8,a22d294aafd9b3750857ae0e3e96c7fe68915d2fcaec9f5373ecda6b6adbab23
4542,64,S4542_N64,12,3,4,48,16,24,24,8,8,d1931e543f33dd9658adf921285f8fa91cc2844456b5d1aaae8ea60cf40bd6d9
4542,64,S4542_N64,13,4,1,48,16,24,24,8,8,ccc13600a6a756332fa5ce4b55caeb8aab2e670cbf202da36d290e569fe933a5
4542,64,S4542_N64,14,4,2,48,16,24,24,8,8,d7609c8c80d6917d1577c2849cc4506e1c66d0268b64a35888c3cbbabd1121b2
4542,64,S4542_N64,15,4,3,48,16,24,24,8,8,9699897752307b66917ef3b24322001284b65e87b2e292237ec69a94f0cd302a
4542,64,S4542_N64,16,4,4,48,16,24,24,8,8,7f29683c645efa4b98052cf196b5b2d763abc99f20da792be5878aad968e957b
4542,64,S4542_N64,17,5,1,48,16,24,24,8,8,e4259e3f825e71bdf3653f395a276e4a39216027521d7f5c9af2bd8a3cbb603e
4542,64,S4542_N64,18,5,2,48,16,24,24,8,8,11681f45394638dd90ac1280d412b352a71eb835240e69e070a5951e94841fcc
4542,64,S4542_N64,19,5,3,48,16,24,24,8,8,0b04f0adc72247ed94c36c56751be3da90ab7ed1a6b66cea92b8c1da912c6a56
4542,64,S4542_N64,20,5,4,48,16,24,24,8,8,a8758e108850ec6b143724c1c92c35111d220523a844bb75dbf18b3496c6568a
4543,16,S4543_N16,1,1,1,12,4,6,6,2,2,25033bcab67e63c68a09355b0d0218534ad0dec237aa1af2e4851eb64a8f21f1
4543,16,S4543_N16,2,1,2,12,4,6,6,2,2,be2cb6dc27140d420464e33a0845761384a3169cccdcebcc90add35ff6a0e5a8
